664.250 0.003531
664.000 0.001268
663.750 0.002753
663.500 0.001279
663.250 0.002106
663.000 -0.000628
662.750 0.003597
662.500 0.000905
662.250 -0.001147
662.000 0.000835
661.750 0.001582
661.500 0.000192
661.250 0.002283
661.000 0.000832
660.750 0.000271
660.500 -0.000217
660.250 0.000852
660.000 0.001018
659.750 -0.000924
659.500 0.002043
659.250 0.001838
659.000 -0.000131
658.750 0.002503
658.500 0.002001
658.250 0.001777
658.000 -0.000453
657.750 0.001435
657.500 -0.000089
657.250 0.003333
657.000 0.000484
656.750 -0.001547
656.500 0.001847
656.250 0.003163
656.000 0.001798
655.750 -0.001625
655.500 0.001741
655.250 -0.000855
655.000 0.002662
654.750 0.002060
654.500 -0.000580
654.250 -0.000509
654.000 -0.001555
653.750 0.000236
653.500 0.002695
653.250 0.000810
653.000 0.000186
652.750 -0.000797
652.500 -0.001033
652.250 0.000642
652.000 0.000284
651.750 -0.000660
651.500 0.000113
651.250 0.001203
651.000 -0.000545
650.750 0.002602
650.500 -0.000550
650.250 -0.000873
650.000 0.002922
649.750 0.002667
649.500 -0.001198
649.250 -0.001668
649.000 -0.000872
648.750 0.000872
648.500 -0.000782
648.250 0.001165
648.000 0.001180
647.750 0.002938
647.500 -0.000021
647.250 0.001230
647.000 0.003165
646.750 -0.001589
646.500 -0.001688
646.250 -0.001920
646.000 -0.000839
645.750 -0.000133
645.500 0.003075
645.250 0.000394
645.000 -0.000885
644.750 -0.000866
644.500 0.001828
644.250 0.001108
644.000 -0.000129
643.750 0.000601
643.500 -0.000420
643.250 -0.000986
643.000 -0.000769
642.750 0.001334
642.500 0.000676
642.250 0.001345
642.000 -0.001207
641.750 -0.000712
641.500 0.001083
641.250 0.002568
641.000 -0.000668
640.750 -0.001999
640.500 0.000531
640.250 0.001468
640.000 0.000154
639.750 0.001899
639.500 0.000923
639.250 0.000379
639.000 0.001225
638.750 0.002069
638.500 0.000196
638.250 -0.000645
638.000 -0.000330
637.750 0.001110
637.500 0.000983
637.250 0.000027
637.000 -0.000023
636.750 -0.000348
636.500 -0.000624
636.250 0.001612
636.000 0.000451
635.750 -0.000827
635.500 0.002637
635.250 0.002549
635.000 0.001107
634.750 0.000468
634.500 0.000526
634.250 0.000395
634.000 0.000030
633.750 0.003069
633.500 0.000996
633.250 0.002051
633.000 0.001829
632.750 0.002402
632.500 0.000911
632.250 0.001727
632.000 -0.001005
631.750 0.001516
631.500 0.002026
631.250 0.001725
631.000 0.000992
630.750 -0.000457
630.500 -0.000459
630.250 0.001449
630.000 0.000957
629.750 0.001148
629.500 -0.001836
629.250 -0.002367
629.000 0.001593
628.750 0.000480
628.500 0.000451
628.250 -0.000803
628.000 0.000530
627.750 0.000069
627.500 0.001225
627.250 -0.000237
627.000 0.002603
626.750 -0.000488
626.500 -0.002227
626.250 0.001372
626.000 0.000540
625.750 0.001948
625.500 0.002627
625.250 -0.001437
625.000 0.000955
624.750 -0.000582
624.500 0.002640
624.250 -0.001048
624.000 0.002180
623.750 -0.003305
623.500 0.002353
623.250 -0.000908
623.000 0.001728
622.750 0.000160
622.500 0.001645
622.250 -0.000651
622.000 0.001856
621.750 0.001581
621.500 0.000985
621.250 0.000942
621.000 0.002110
620.750 0.000117
620.500 -0.001055
620.250 0.003015
620.000 -0.000091
619.750 0.000835
619.500 0.001019
619.250 0.002355
619.000 -0.000704
618.750 -0.000790
618.500 0.000019
618.250 -0.000134
618.000 -0.000123
617.750 0.000831
617.500 0.001568
617.250 -0.000491
617.000 0.002866
616.750 0.000143
616.500 0.000490
616.250 0.001049
616.000 0.002870
615.750 0.001223
615.500 0.000982
615.250 -0.000359
615.000 0.002900
614.750 0.000677
614.500 0.000658
614.250 0.002700
614.000 0.000002
613.750 0.000213
613.500 0.001694
613.250 -0.000312
613.000 0.000419
612.750 0.000414
612.500 0.001325
612.250 0.000094
612.000 0.001089
611.750 -0.000198
611.500 0.001635
611.250 0.000737
611.000 -0.000046
610.750 0.000068
610.500 0.001006
610.250 0.000079
610.000 0.001836
609.750 0.002766
609.500 0.001276
609.250 0.000247
609.000 0.000628
608.750 0.002193
608.500 0.002646
608.250 0.002348
608.000 0.000857
607.750 -0.000423
607.500 -0.000218
607.250 0.000280
607.000 0.001252
606.750 0.000404
606.500 0.002017
606.250 -0.000554
606.000 0.001009
605.750 0.001266
605.500 0.000968
605.250 0.000284
605.000 0.001797
604.750 0.000838
604.500 0.002422
604.250 -0.000424
604.000 -0.000080
603.750 0.000215
603.500 -0.001128
603.250 0.001883
603.000 0.000773
602.750 -0.000565
602.500 0.002195
602.250 0.000088
602.000 0.001426
601.750 0.003078
601.500 0.002494
601.250 0.000300
601.000 0.000579
600.750 0.000186
600.500 -0.000276
600.250 0.001364
600.000 0.001982
599.750 0.002404
599.500 0.001908
599.250 0.000279
599.000 -0.001049
598.750 0.002265
598.500 -0.001644
598.250 0.000101
598.000 0.001239
597.750 0.000955
597.500 0.002879
597.250 0.000817
597.000 0.001023
596.750 0.001283
596.500 0.001764
596.250 -0.000999
596.000 0.000187
595.750 0.001942
595.500 -0.000854
595.250 -0.002409
595.000 0.000357
594.750 -0.000563
594.500 0.000600
594.250 0.003749
594.000 0.000623
593.750 0.001857
593.500 0.000868
593.250 -0.000006
593.000 -0.000283
592.750 0.001902
592.500 0.002514
592.250 0.001302
592.000 0.002633
591.750 0.000916
591.500 0.002026
591.250 -0.000080
591.000 0.001555
590.750 0.000751
590.500 0.001497
590.250 0.001723
590.000 0.001914
589.750 0.000415
589.500 -0.001266
589.250 0.001488
589.000 -0.001072
588.750 0.001006
588.500 0.001584
588.250 0.000532
588.000 -0.001322
587.750 -0.000756
587.500 0.000532
587.250 -0.000355
587.000 0.001842
586.750 0.000552
586.500 0.001010
586.250 0.002049
586.000 0.000164
585.750 -0.000412
585.500 0.001661
585.250 -0.000271
585.000 -0.000731
584.750 0.000704
584.500 0.000736
584.250 0.000654
584.000 0.000001
583.750 -0.002251
583.500 0.000575
583.250 -0.000178
583.000 0.000916
582.750 0.001753
582.500 -0.000349
582.250 -0.000609
582.000 0.000580
581.750 -0.000375
581.500 0.000991
581.250 -0.000937
581.000 0.000842
580.750 0.000026
580.500 -0.000214
580.250 -0.000118
580.000 0.000073
579.750 0.000877
579.500 0.002605
579.250 0.000737
579.000 0.000471
578.750 -0.000426
578.500 0.001335
578.250 -0.000555
578.000 0.002658
577.750 0.001066
577.500 0.001994
577.250 0.000393
577.000 0.000466
576.750 0.000646
576.500 0.001826
576.250 0.001087
576.000 0.000825
575.750 -0.002147
575.500 0.000255
575.250 0.000812
575.000 0.001162
574.750 0.000711
574.500 0.000311
574.250 0.001773
574.000 0.002306
573.750 0.001012
573.500 0.000637
573.250 0.001111
573.000 0.000362
572.750 0.001144
572.500 0.000562
572.250 0.001344
572.000 0.001589
571.750 0.000117
571.500 -0.000055
571.250 -0.000233
571.000 0.000308
570.750 0.000407
570.500 0.000665
570.250 -0.000233
570.000 0.001547
569.750 -0.001147
569.500 0.000613
569.250 0.000644
569.000 0.001209
568.750 0.002192
568.500 0.000225
568.250 0.001281
568.000 0.000971
567.750 0.000647
567.500 0.002784
567.250 0.002174
567.000 0.000563
566.750 -0.000070
566.500 0.001362
566.250 -0.000124
566.000 0.000341
565.750 0.003329
565.500 0.001766
565.250 0.000939
565.000 0.000516
564.750 0.002648
564.500 0.002011
564.250 0.001208
564.000 0.000322
563.750 -0.000868
563.500 0.001683
563.250 0.000417
563.000 0.003694
562.750 0.001758
562.500 0.002178
562.250 0.002440
562.000 -0.000152
561.750 0.001334
561.500 0.002478
561.250 0.001767
561.000 0.001378
560.750 0.002441
560.500 0.001331
560.250 0.002275
560.000 0.001786
559.750 0.000310
559.500 0.001405
559.250 0.000688
559.000 0.000435
558.750 0.001321
558.500 0.000936
558.250 0.001423
558.000 0.000207
557.750 0.001619
557.500 0.000612
557.250 0.002336
557.000 -0.000278
556.750 0.000278
556.500 0.000520
556.250 0.003567
556.000 0.002057
555.750 0.001919
555.500 0.000676
555.250 0.002609
555.000 0.001933
554.750 0.000364
554.500 0.000712
554.250 0.001593
554.000 0.000677
553.750 0.003557
553.500 0.001873
553.250 0.003056
553.000 0.002430
552.750 0.001535
552.500 0.002336
552.250 0.002086
552.000 0.000928
551.750 0.001911
551.500 0.002301
551.250 0.002146
551.000 0.001152
550.750 0.002746
550.500 0.002402
550.250 0.002560
550.000 0.002081
549.750 0.001410
549.500 0.001859
549.250 0.000054
549.000 0.000729
548.750 0.001124
548.500 0.002000
548.250 0.002374
548.000 0.003516
547.750 0.001118
547.500 0.004229
547.250 0.003176
547.000 0.001539
546.750 0.002328
546.500 0.002866
546.250 0.002322
546.000 0.001054
545.750 0.002090
545.500 0.002408
545.250 0.002877
545.000 0.001585
544.750 0.002585
544.500 0.002317
544.250 0.002914
544.000 0.002064
543.750 0.002194
543.500 0.003035
543.250 0.003390
543.000 0.001940
542.750 0.003991
542.500 0.001357
542.250 0.002414
542.000 0.000320
541.750 0.002636
541.500 0.000484
541.250 0.002455
541.000 0.001985
540.750 0.002848
540.500 0.003139
540.250 0.002187
540.000 0.002249
539.750 0.002824
539.500 0.001102
539.250 0.002202
539.000 0.002262
538.750 0.002717
538.500 0.003449
538.250 0.004284
538.000 0.002760
537.750 0.001382
537.500 0.002016
537.250 0.003520
537.000 0.004057
536.750 0.001832
536.500 0.000519
536.250 0.001278
536.000 0.004109
535.750 0.003109
535.500 0.002729
535.250 0.003620
535.000 0.003616
534.750 0.005985
534.500 0.003052
534.250 0.002422
534.000 0.002318
533.750 0.003863
533.500 0.002440
533.250 0.002440
533.000 0.003424
532.750 0.003696
532.500 0.002383
532.250 0.005181
532.000 0.004266
531.750 0.003357
531.500 0.002836
531.250 0.002791
531.000 0.004392
530.750 0.004000
530.500 0.005537
530.250 0.003467
530.000 0.004364
529.750 0.006034
529.500 0.005192
529.250 0.004109
529.000 0.005158
528.750 0.003946
528.500 0.003974
528.250 0.006072
528.000 0.007039
527.750 0.005294
527.500 0.004768
527.250 0.005977
527.000 0.006458
526.750 0.004524
526.500 0.005562
526.250 0.004991
526.000 0.007509
525.750 0.006177
525.500 0.004608
525.250 0.005739
525.000 0.007256
524.750 0.006819
524.500 0.007188
524.250 0.006378
524.000 0.007247
523.750 0.007964
523.500 0.007976
523.250 0.008371
523.000 0.008495
522.750 0.007874
522.500 0.009637
522.250 0.008548
522.000 0.007169
521.750 0.008511
521.500 0.009225
521.250 0.009122
521.000 0.010348
520.750 0.009869
520.500 0.012080
520.250 0.011043
520.000 0.011500
519.750 0.011698
519.500 0.012692
519.250 0.012226
519.000 0.013552
518.750 0.012339
518.500 0.014122
518.250 0.013902
518.000 0.013401
517.750 0.014588
517.500 0.016467
517.250 0.016510
517.000 0.016411
516.750 0.017746
516.500 0.017125
516.250 0.018484
516.000 0.019682
515.750 0.020348
515.500 0.019410
515.250 0.020820
515.000 0.021084
514.750 0.023799
514.500 0.024193
514.250 0.024466
514.000 0.026420
513.750 0.024900
513.500 0.028586
513.250 0.028666
513.000 0.028609
512.750 0.030678
512.500 0.031081
512.250 0.031811
512.000 0.032660
511.750 0.033620
511.500 0.037438
511.250 0.034871
511.000 0.037713
510.750 0.038781
510.500 0.040564
510.250 0.044399
510.000 0.043881
509.750 0.046421
509.500 0.046741
509.250 0.046794
509.000 0.049522
508.750 0.052733
508.500 0.054422
508.250 0.053607
508.000 0.057517
507.750 0.060001
507.500 0.058060
507.250 0.062783
507.000 0.062952
506.750 0.067736
506.500 0.068677
506.250 0.068596
506.000 0.072423
505.750 0.074690
505.500 0.078619
505.250 0.079714
505.000 0.084549
504.750 0.085463
504.500 0.089676
504.250 0.092779
504.000 0.094395
503.750 0.097944
503.500 0.102598
503.250 0.106443
503.000 0.106442
502.750 0.112589
502.500 0.115285
502.250 0.117788
502.000 0.123433
501.750 0.126776
501.500 0.130905
501.250 0.136913
501.000 0.142013
500.750 0.144770
500.500 0.150715
500.250 0.153160
500.000 0.161046
499.750 0.165289
499.500 0.171208
499.250 0.175056
499.000 0.182432
498.750 0.186069
498.500 0.193270
498.250 0.198940
498.000 0.205717
497.750 0.208447
497.500 0.219067
497.250 0.223011
497.000 0.230423
496.750 0.237589
496.500 0.247289
496.250 0.254037
496.000 0.260339
495.750 0.266421
495.500 0.276830
495.250 0.281242
495.000 0.290877
494.750 0.301098
494.500 0.307344
494.250 0.317485
494.000 0.325439
493.750 0.335905
493.500 0.344531
493.250 0.354326
493.000 0.362063
492.750 0.372033
492.500 0.381660
492.250 0.390094
492.000 0.399778
491.750 0.404125
491.500 0.411818
491.250 0.420785
491.000 0.432287
490.750 0.442628
490.500 0.453151
490.250 0.464478
490.000 0.473760
489.750 0.485156
489.500 0.495804
489.250 0.506534
489.000 0.519081
488.750 0.530027
488.500 0.541662
488.250 0.555836
488.000 0.567276
487.750 0.579372
487.500 0.588890
487.250 0.602199
487.000 0.615152
486.750 0.627062
486.500 0.639785
486.250 0.654855
486.000 0.667859
485.750 0.678458
485.500 0.689456
485.250 0.707747
485.000 0.720609
484.750 0.729401
484.500 0.747311
484.250 0.761109
484.000 0.771278
483.750 0.788845
483.500 0.803751
483.250 0.816788
483.000 0.829087
482.750 0.842090
482.500 0.857695
482.250 0.873934
482.000 0.887415
481.750 0.902979
481.500 0.914144
481.250 0.932168
481.000 0.944113
480.750 0.960203
480.500 0.973121
480.250 0.987002
480.000 1.001077
479.750 1.017602
479.500 1.034350
479.250 1.046191
479.000 1.059908
478.750 1.079969
478.500 1.097367
478.250 1.109840
478.000 1.126115
477.750 1.140256
477.500 1.151599
477.250 1.170288
477.000 1.187523
476.750 1.200290
476.500 1.216126
476.250 1.233279
476.000 1.249161
475.750 1.265606
475.500 1.280025
475.250 1.290943
475.000 1.309434
474.750 1.326134
474.500 1.340813
474.250 1.349204
474.000 1.367864
473.750 1.377791
473.500 1.393125
473.250 1.409705
473.000 1.418322
472.750 1.431218
472.500 1.443075
472.250 1.454210
472.000 1.467261
471.750 1.485638
471.500 1.489768
471.250 1.496841
471.000 1.510198
470.750 1.522041
470.500 1.531030
470.250 1.545328
470.000 1.560172
469.750 1.570888
469.500 1.580139
469.250 1.593152
469.000 1.594805
468.750 1.605464
468.500 1.616219
468.250 1.621754
468.000 1.632535
467.750 1.644631
467.500 1.650524
467.250 1.656282
467.000 1.667263
466.750 1.673635
466.500 1.686621
466.250 1.693873
466.000 1.696128
465.750 1.704764
465.500 1.711756
465.250 1.714948
465.000 1.728853
464.750 1.729348
464.500 1.743019
464.250 1.746787
464.000 1.752885
463.750 1.760666
463.500 1.760704
463.250 1.768180
463.000 1.766523
462.750 1.778626
462.500 1.778225
462.250 1.783692
462.000 1.792741
461.750 1.797693
461.500 1.795760
461.250 1.804503
461.000 1.810953
460.750 1.813487
460.500 1.816123
460.250 1.819425
460.000 1.819624
459.750 1.816466
459.500 1.823444
459.250 1.836482
459.000 1.830087
458.750 1.834800
458.500 1.841166
458.250 1.840140
458.000 1.839459
457.750 1.836853
457.500 1.837930
457.250 1.840912
457.000 1.847599
456.750 1.847373
456.500 1.846104
456.250 1.851409
456.000 1.852811
455.750 1.850807
455.500 1.854914
455.250 1.856802
455.000 1.852359
454.750 1.853096
454.500 1.853795
454.250 1.854348
454.000 1.855929
453.750 1.856634
453.500 1.855813
453.250 1.848005
453.000 1.857326
452.750 1.851605
452.500 1.850387
452.250 1.853856
452.000 1.854881
451.750 1.847421
451.500 1.847991
451.250 1.857937
451.000 1.854583
450.750 1.858615
450.500 1.845350
450.250 1.858381
450.000 1.854062
449.750 1.851552
449.500 1.843309
449.250 1.846660
449.000 1.844071
448.750 1.839074
448.500 1.830719
448.250 1.836334
448.000 1.835399
447.750 1.834972
447.500 1.834846
447.250 1.830959
447.000 1.814837
446.750 1.825482
446.500 1.817394
446.250 1.827438
446.000 1.822202
445.750 1.819161
445.500 1.808851
445.250 1.801431
445.000 1.805995
444.750 1.810186
444.500 1.814813
444.250 1.802981
444.000 1.809521
443.750 1.807120
443.500 1.800821
443.250 1.790042
443.000 1.794777
442.750 1.783619
442.500 1.786601
442.250 1.779207
442.000 1.790295
441.750 1.787355
441.500 1.775297
441.250 1.771944
441.000 1.768527
440.750 1.766404
440.500 1.765948
440.250 1.763506
440.000 1.760175
439.750 1.753914
439.500 1.748948
439.250 1.751297
439.000 1.744780
438.750 1.738644
438.500 1.742462
438.250 1.733294
438.000 1.731909
437.750 1.724946
437.500 1.713200
437.250 1.712755
437.000 1.722690
436.750 1.696102
436.500 1.697120
436.250 1.704847
436.000 1.691638
435.750 1.690900
435.500 1.695534
435.250 1.683187
435.000 1.682039
434.750 1.667432
434.500 1.674124
434.250 1.666470
434.000 1.667341
433.750 1.649206
433.500 1.654528
433.250 1.648213
433.000 1.636745
432.750 1.640029
432.500 1.637619
432.250 1.622890
432.000 1.623684
431.750 1.619482
431.500 1.608657
431.250 1.612524
431.000 1.604380
430.750 1.592960
430.500 1.593769
430.250 1.588738
430.000 1.580874
429.750 1.583372
429.500 1.564663
429.250 1.563121
429.000 1.563412
428.750 1.549781
428.500 1.554880
428.250 1.542450
428.000 1.542101
427.750 1.526977
427.500 1.529820
427.250 1.525953
427.000 1.517332
426.750 1.513895
426.500 1.508433
426.250 1.498621
426.000 1.489842
425.750 1.488509
425.500 1.484847
425.250 1.478670
425.000 1.469083
424.750 1.459923
424.500 1.452635
424.250 1.446755
424.000 1.437943
423.750 1.435912
423.500 1.427282
423.250 1.416570
423.000 1.419523
422.750 1.407179
422.500 1.399733
422.250 1.391979
422.000 1.389844
421.750 1.384139
421.500 1.381486
421.250 1.361263
421.000 1.359125
420.750 1.347285
420.500 1.340171
420.250 1.339171
420.000 1.327270
419.750 1.318870
419.500 1.314066
419.250 1.305208
419.000 1.299636
418.750 1.290758
418.500 1.282128
418.250 1.269650
418.000 1.268674
417.750 1.259497
417.500 1.254514
417.250 1.246204
417.000 1.236159
416.750 1.230592
416.500 1.219814
416.250 1.208552
416.000 1.206094
415.750 1.201313
415.500 1.196249
415.250 1.185113
415.000 1.178991
414.750 1.176668
414.500 1.166433
414.250 1.154901
414.000 1.151682
413.750 1.140955
413.500 1.130924
413.250 1.129338
413.000 1.121470
412.750 1.109495
412.500 1.112846
412.250 1.098981
412.000 1.101536
411.750 1.094811
411.500 1.088235
411.250 1.077106
411.000 1.070724
410.750 1.065664
410.500 1.054043
410.250 1.044583
410.000 1.041445
409.750 1.035140
409.500 1.032585
409.250 1.023565
409.000 1.015033
408.750 1.008563
408.500 1.001095
408.250 0.997377
408.000 0.985273
407.750 0.984415
407.500 0.970997
407.250 0.967440
407.000 0.961576
406.750 0.950522
406.500 0.951770
406.250 0.941268
406.000 0.940969
405.750 0.927263
405.500 0.919785
405.250 0.913934
405.000 0.903149
404.750 0.899691
404.500 0.894056
404.250 0.891572
404.000 0.882521
403.750 0.875929
403.500 0.864006
403.250 0.864889
403.000 0.859166
402.750 0.850735
402.500 0.843364
402.250 0.838488
402.000 0.831549
401.750 0.827026
401.500 0.815881
401.250 0.812708
401.000 0.808612
400.750 0.801094
400.500 0.794788
400.250 0.788117
400.000 0.784465
399.750 0.779231
399.500 0.773893
399.250 0.768103
399.000 0.758542
398.750 0.750166
398.500 0.746501
398.250 0.744711
398.000 0.732846
397.750 0.729293
397.500 0.726528
397.250 0.712691
397.000 0.710217
396.750 0.705656
396.500 0.699080
396.250 0.693714
396.000 0.685906
395.750 0.676197
395.500 0.670175
395.250 0.669454
395.000 0.662164
394.750 0.654837
394.500 0.650481
394.250 0.644421
394.000 0.640018
393.750 0.631024
393.500 0.627066
393.250 0.620201
393.000 0.618361
392.750 0.610644
392.500 0.606236
392.250 0.596042
392.000 0.591400
391.750 0.584576
391.500 0.586497
391.250 0.579418
391.000 0.570761
390.750 0.571627
390.500 0.565790
390.250 0.561336
390.000 0.551768
389.750 0.547165
389.500 0.543238
389.250 0.536130
389.000 0.532471
388.750 0.530376
388.500 0.527796
388.250 0.518375
388.000 0.514024
387.750 0.511162
387.500 0.506842
387.250 0.504771
387.000 0.499727
386.750 0.492431
386.500 0.493567
386.250 0.484988
386.000 0.481181
385.750 0.477143
385.500 0.473275
385.250 0.470359
385.000 0.465429
384.750 0.460725
384.500 0.457158
384.250 0.456887
384.000 0.450583
383.750 0.443172
383.500 0.440244
383.250 0.439282
383.000 0.433423
382.750 0.436229
382.500 0.424293
382.250 0.423676
382.000 0.418072
381.750 0.416187
381.500 0.410521
381.250 0.410703
381.000 0.406220
380.750 0.405959
380.500 0.397956
380.250 0.394971
380.000 0.390174
379.750 0.388047
379.500 0.384419
379.250 0.380012
379.000 0.383473
378.750 0.374935
378.500 0.369261
378.250 0.365915
378.000 0.364646
377.750 0.362120
377.500 0.357627
377.250 0.355601
377.000 0.351923
376.750 0.349981
376.500 0.343197
376.250 0.343363
376.000 0.336080
375.750 0.338200
375.500 0.331339
375.250 0.331295
375.000 0.327159
374.750 0.324800
374.500 0.316912
374.250 0.321584
374.000 0.317157
373.750 0.314394
373.500 0.311933
373.250 0.307991
373.000 0.305850
372.750 0.300357
372.500 0.302398
372.250 0.300119
372.000 0.301788
371.750 0.294374
371.500 0.289817
371.250 0.289715
371.000 0.283722
370.750 0.284413
370.500 0.280980
370.250 0.282786
370.000 0.276642
369.750 0.277362
369.500 0.274303
369.250 0.269527
369.000 0.271239
368.750 0.263047
368.500 0.261197
368.250 0.261002
368.000 0.260707
367.750 0.256858
367.500 0.252833
367.250 0.251443
367.000 0.249702
366.750 0.251339
366.500 0.246414
366.250 0.241847
366.000 0.244070
365.750 0.239116
365.500 0.236174
365.250 0.236369
365.000 0.235509
364.750 0.228521
364.500 0.231901
364.250 0.226640
364.000 0.225582
363.750 0.225079
363.500 0.227058
363.250 0.221091
363.000 0.225328
362.750 0.217849
362.500 0.218292
362.250 0.214232
362.000 0.215715
361.750 0.210092
361.500 0.209317
361.250 0.210199
361.000 0.207231
360.750 0.205099
360.500 0.205093
360.250 0.202446
360.000 0.200532
359.750 0.203341
359.500 0.199270
359.250 0.196662
359.000 0.195995
358.750 0.191428
358.500 0.195964
358.250 0.197531
358.000 0.189168
357.750 0.191085
357.500 0.192020
357.250 0.188696
357.000 0.182438
356.750 0.184706
356.500 0.176496
356.250 0.183932
356.000 0.175004
355.750 0.178355
355.500 0.179858
355.250 0.179899
355.000 0.177043
354.750 0.175541
354.500 0.173554
354.250 0.167817
354.000 0.173603
353.750 0.176040
353.500 0.174166
353.250 0.170477
353.000 0.167256
352.750 0.164269
352.500 0.171244
352.250 0.167618
352.000 0.163031
351.750 0.163608
351.500 0.165996
351.250 0.159724
351.000 0.162176
350.750 0.160044
350.500 0.153497
350.250 0.154399
350.000 0.156709
349.750 0.159592
349.500 0.158326
349.250 0.162303
349.000 0.154231
348.750 0.143696
348.500 0.158352
348.250 0.157700
348.000 0.148508
347.750 0.156349
347.500 0.148151
347.250 0.153139
347.000 0.147673
346.750 0.148098
346.500 0.153938
346.250 0.152076
346.000 0.152298
345.750 0.142747
345.500 0.145213
345.250 0.153900
345.000 0.146978
344.750 0.147138
344.500 0.150859
344.250 0.143783
344.000 0.151068
343.750 0.148105
343.500 0.141355
343.250 0.140875
343.000 0.143040
342.750 0.146450
342.500 0.147139
342.250 0.141078
342.000 0.141793
341.750 0.153308
341.500 0.148057
341.250 0.147297
341.000 0.147653
340.750 0.150010
340.500 0.142927
340.250 0.146266
340.000 0.148453
339.750 0.156465
339.500 0.148291
339.250 0.146827
339.000 0.146956
338.750 0.148063
338.500 0.143521
338.250 0.148606
338.000 0.144162
337.750 0.153081
337.500 0.149483
337.250 0.150997
337.000 0.150044
336.750 0.153076
336.500 0.162385
336.250 0.155170
336.000 0.154031
335.750 0.146523
335.500 0.159546
335.250 0.164967
335.000 0.154491
334.750 0.149409
334.500 0.152782
334.250 0.155691
334.000 0.146996
333.750 0.157165
333.500 0.158794
333.250 0.158724
333.000 0.162895
332.750 0.161968
332.500 0.159997
332.250 0.157223
332.000 0.162192
331.750 0.160337
331.500 0.154666
331.250 0.166325
331.000 0.163170
330.750 0.160672
330.500 0.167714
330.250 0.167915
330.000 0.163880
329.750 0.164373
329.500 0.166254
329.250 0.169905
329.000 0.166488
328.750 0.171528
328.500 0.174559
328.250 0.165377
328.000 0.169938
327.750 0.175941
327.500 0.179443
327.250 0.172176
327.000 0.170810
326.750 0.179400
326.500 0.177425
326.250 0.173978
326.000 0.175459
325.750 0.175955
325.500 0.187965
325.250 0.183506
325.000 0.179989
324.750 0.184163
324.500 0.179882
324.250 0.185322
324.000 0.192224
323.750 0.190439
323.500 0.185054
323.250 0.187270
323.000 0.191856
322.750 0.192442
322.500 0.187779
322.250 0.189883
322.000 0.198279
321.750 0.190099
321.500 0.196479
321.250 0.196946
321.000 0.198823
320.750 0.202542
320.500 0.194340
320.250 0.196445
320.000 0.203024
319.750 0.199329
319.500 0.202523
319.250 0.201017
319.000 0.198086
318.750 0.199690
318.500 0.203814
318.250 0.206346
318.000 0.208664
317.750 0.209464
317.500 0.205052
317.250 0.212960
317.000 0.208087
316.750 0.214934
316.500 0.210078
316.250 0.208640
316.000 0.212058
315.750 0.209844
